UNIQ_ID,PARENT,FCODE,USG_GROUP,USG_CODE,USG_SP_NAM,USG_SP_NM_,USG_PRIORI,BLDG_ID,CMPLX_ID,CMLX_FCD,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER
"53968334","0","223","20","5523",מסגד - אבו באקר,,"1","52368569","0","0",190923.61002699999,651683.28119400004,"0",
"53968340","0","223","20","5521",בית כנסת,Synagogue,"1","52727184","0","0",170982.35002700001,611600.70619399997,"0",
"53969193","0","223","20","5521",בית כנסת - הודי שערי צדק,,"1","53074906","0","0",203342.90012700000,553084.79149400000,"0",
"53969197","0","223","20","5521",בית כנסת - פורת יוסף,,"1","52766762","0","0",159504.67152700000,622046.10009399999,"0",
"54013986","0","223","20","5521",בית כנסת - חוני המעגל,,"1","53143302","0","0",177034.73362700001,574429.14849399996,"0",
"53967814","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52923720","0","0",161101.73872699999,592498.32269399997,"0",
"53967819","0","223","20","5521",בית כנסת - שערי רחמים,Sha'are Rahamim Synagogue,"1","52921517","0","0",160900.11272700000,592758.21489399998,"0",
"53968763","0","223","20","5521",בית כנסת - שטכנוב,,"1","52452454","0","0",220293.32212699999,633635.38579400000,"0",
"54014977","0","223","20","5521",בית כנסת,Synagogue,"1","53414799","0","0",221050.61702700000,633435.26429399999,"0",
"53968780","0","223","20","5521",בית כנסת - עגמי,,"1","52694172","0","0",216510.51642700000,630382.10539399995,"0",
"54015146","0","223","20","5521",בית כנסת - אוהל שרה,,"1","53342835","0","0",223297.62252700000,636490.12699400005,"0",
"53969518","0","223","20","5521",בית כנסת,Synagogue,"1","52547019","0","0",187097.40472699999,648325.49109400006,"0",
"53967209","0","223","20","5521",בית כנסת - ברכת הלבנה,,"1","53141866","0","0",179571.66152699999,570996.19439399999,"0",
"53967215","0","223","20","5521",בית כנסת - מתימן יבוא,,"1","53433780","0","0",194266.66042700000,386122.84119399998,"0",
"53967511","0","223","20","5521",בית כנסת - שערי רצון,,"1","53377990","0","0",176864.44072700001,612702.94559400005,"0",
"53969264","0","223","20","5521",בית כנסת - תפארת ישראל,Tif'eret Yisra'el Synagogue,"1","53277610","0","0",182692.67932699999,662223.87089400005,"0",
"54013856","0","223","20","5521",בית כנסת - תפארת משה,,"1","52661934","0","0",166330.94102699999,633463.74749400001,"0",
"53966352","0","223","20","5521",בית כנסת - מגן דויד,,"1","52801157","0","0",180387.29652700000,575108.83779400005,"0",
"53966358","0","223","20","5521",בית כנסת - מרכזי נווה דוד,,"1","52546688","0","0",222638.77932700000,634522.10059399996,"0",
"53969667","0","223","20","5521",בית כנסת,Synagogue,"1","52528479","0","0",218892.37902699999,629310.57139399997,"0",
"53970493","0","223","20","5521",בית כנסת - הנצחון,,"1","52249952","0","0",187566.05212700000,647455.92109399999,"0",
"53970496","0","223","20","5521",בית כנסת,Synagogue,"1","52463194","0","0",220993.40722699999,629392.29379400006,"0",
"53969668","0","223","20","5521",בית כנסת,Synagogue,"1","52486218","0","0",188466.32382699999,645674.03119400004,"0",
"54015177","0","223","20","5525",המנזר - הרוסי,,"1","52409664","0","0",215010.54862700001,630255.40059400001,"0",
"53969659","0","223","20","5521",בית כנסת - מרכזי ספרדי משכן,,"1","52646918","0","0",158532.17562699999,620631.04279400001,"0",
"53967545","0","223","20","5523",מסגד - אלקובה,,"2","51662716","0","0",218556.31512700001,751037.73329400003,"2016",2017-01
"53969265","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52233185","0","0",195321.66972700000,661470.02829399996,"0",
"53969267","0","223","20","5525",כנסיה,Church,"1","52558266","0","0",222122.45482700001,630948.85359399999,"0",
"53969268","0","223","20","5523",מסגד,Mosque,"1","51665777","0","0",223366.25352699999,635305.96909399994,"0",
"53969295","0","223","20","5521",בית כנסת,Synagogue,"2","53183365","54446930","252",226765.53862700000,757707.09039400006,"0",
"53969298","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51785468","0","0",228409.28372700000,757274.08679400000,"2014",2015-07
"53966323","0","223","20","5521",בית כנסת - עזרת אחים,,"1","53382533","0","0",160803.10132700001,618715.27899400005,"0",
"54014158","0","223","20","5521",בית כנסת - עזרת אחים,,"1","52555894","0","0",183539.98772700000,644960.93559400004,"0",
"54014159","0","223","20","5521",בית כנסת - המרכזי,,"1","53337732","0","0",177377.35002700001,662123.92479399999,"0",
"53966332","0","223","20","5521",בית כנסת - בני ישראל,,"1","52533363","0","0",184909.67712700000,650040.42109399999,"0",
"54014161","0","223","20","5521",בית כנסת - הגדול אשכנזי,,"1","64915434","0","0",177742.82872699999,613313.74749400001,"0",
"53966345","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52822170","0","0",192952.99602699999,384428.64939400001,"0",
"53969938","0","223","20","5521",בית כנסת - מייסדי החצר,,"1","52457126","0","0",165347.82252700001,631165.96329400002,"0",
"53969948","0","223","20","5521",בית כנסת,Synagogue,"1","52529717","0","0",220897.42542700001,628982.13289400004,"0",
"53969949","0","223","20","5521",בית כנסת - כורש,,"1","52702961","0","0",219573.75632700001,628940.64799400000,"0",
"53970214","0","223","20","5521",בית כנסת - משה אפרון ופייגא,,"1","52765792","0","0",211257.78542700000,622242.62299399998,"0",
"53967565","0","223","20","5521","בית כנסת - מ""ג",,"1","52523647","0","0",176001.07752699999,657657.66579400003,"2018",2018-04
"53967567","0","223","20","5501",מקווה - העיר העתיקה,,"2","51662907","0","0",179727.63382700001,572088.96039400005,"0",
"53967583","0","223","20","5521",בית כנסת - צדק שלום,,"1","52349097","0","0",186154.51092700000,666040.56119399995,"0",
"53967588","0","223","20","5521",בית כנסת - היכל רוזנטל,,"2","52360242","0","0",184548.44892699999,664860.90749400004,"0",
"53969317","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","53423676","0","0",226988.26162700000,768506.02829399996,"0",
"53969326","0","223","20","5521",בית כנסת - אוהל לוי יצחק,,"1","52800037","0","0",220180.97492700000,575246.88329400006,"0",
"53969340","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51964349","0","0",240082.98052700001,739746.98809400003,"0",
"53968096","0","223","20","5521",בית כנסת - לעולי גרוזיה,,"2","52936405","0","0",179535.80132699999,575517.87279399997,"0",
"53968099","0","223","20","5521",בית כנסת - תקומת ישראל,,"1","52825670","0","0",180561.84882700001,575671.93349400000,"0",
"53968104","0","223","20","5521",בית כנסת - אברהם אבינו,,"1","53411108","0","0",180800.03182700000,575316.70869400003,"0",
"53968111","0","223","20","5521",בית כנסת - אוהל אברהם,Ohel Avraham Synagogue,"1","52808612","0","0",181455.92752699999,573806.04939399997,"0",
"53967229","0","223","20","5521",בית כנסת - בית יצחק,,"2","52553913","0","0",166109.31382700001,634171.68959400000,"0",
"54013855","0","223","20","5521",בית כנסת - תפארת אפרים,,"1","52989838","0","0",195025.72612700000,633368.74989400001,"0",
"53970220","0","223","20","5521",בית כנסת - אליהו הנביא,,"1","52352388","0","0",184205.32542700000,666418.47621400002,"0",
"54015301","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52582852","0","0",220807.68512700000,629819.90299400000,"0",
"53970226","0","223","20","5521",בית כנסת,Synagogue,"1","52757509","0","0",162553.55202700000,615090.39249400003,"0",
"54015302","0","223","20","5525",כנסיה,Church,"1","52655346","0","0",221536.16162699999,631984.13329400006,"0",
"53970230","0","223","20","5521",בית כנסת - כתר אברהם,,"1","52485800","0","0",186463.88202700001,648473.04059400002,"0",
"54015303","0","223","20","5525",כנסיה,Church,"1","52568631","0","0",188022.13832699999,648402.78579400002,"0",
"53970236","0","223","20","5521",בית כנסת,Synagogue,"1","52433825","0","0",201900.30312699999,621049.79439399997,"0",
"53970243","0","223","20","5521",בית כנסת,Synagogue,"1","53359337","0","0",215409.85592700000,632248.01679400005,"0",
"54013935","0","223","20","5502",בית אל בלעד,,"1","51836946","0","0",204851.16382700001,733146.37849399995,"2014",2015-07
"53967605","0","223","20","5521",בית כנסת - ששת הימים,,"1","52319690","0","0",191636.35302700000,675864.29569399997,"0",
"53967606","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52129627","0","0",193605.19882699999,691771.02729400003,"0",
"54013940","0","223","20","5521",בית כנסת - חסד לאברהם,Hesed Le'Avraham Synagogue,"1","53164674","0","0",177357.35112700000,571965.95939400000,"0",
"53967615","0","223","20","5521",בית כנסת - אחדות ישראל,,"1","53148459","0","0",213640.30522700000,633428.11459400004,"0",
"53967619","0","223","20","5521",בית כנסת - קרלין,,"1","51942175","0","0",251160.10612700001,743599.57849400002,"0",
"53969373","0","223","20","5521",בית כנסת - נווה שלום,Neve Shalom Synagogue,"1","52382292","0","0",187301.10712700000,659936.57659399998,"0",
"53969375","0","223","20","5521",בית כנסת - ידקוביץ,,"1","52310311","0","0",184637.93002699999,665914.01489400002,"2014",2015-07
"53969376","0","223","20","5521",בית כנסת - אוהל משה,Ohel Moshe Synagogue,"1","52945067","0","0",180534.90312700000,575652.95939400000,"0",
"53969378","0","223","20","5521",בית כנסת - מרדכי הצדיק,,"1","53173828","0","0",180632.78992700001,575290.68149400002,"0",
"53970836","0","223","20","5521",בית כנסת - היכל אבי עזרי,,"2","52290718","0","0",184119.53012700001,665917.96959400002,"0",
"53968664","0","223","20","5521",בית כנסת - שמעון הצדיק,,"1","52475931","0","0",219602.93352699999,629499.83319399995,"0",
"53968672","0","223","20","5521",בית כנסת - חסד ואמת,,"1","52547763","0","0",187906.02822700000,647949.12589400006,"0",
"53969532","0","223","20","5521",בית כנסת - אוילנה דה רוטשילד,,"1","53337641","54446787","252",219971.45872699999,630831.71019400004,"0",
"53969536","0","223","20","5521",בית כנסת,Synagogue,"1","52448171","0","0",218323.00832699999,636886.21169400006,"0",
"53969547","0","223","20","5521",בית כנסת,Synagogue,"1","52959658","0","0",218996.21152700001,636178.47621400002,"0",
"53969548","0","223","20","5521",בית כנסת,Synagogue,"1","53351343","0","0",218308.49752700000,636781.41219399997,"0",
"53969554","0","223","20","5523",מסגד,Mosque,"1","52508146","0","0",224268.45502699999,635171.04019400000,"0",
"54015154","0","223","20","5521",בית כנסת - תפילה למשה,Tefilla LeMoshe Synagogue,"1","52465983","0","0",220582.54472700000,628322.41919399996,"0",
"53969555","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","53340125","0","0",177365.88692700001,632952.03969400004,"0",
"53969678","0","223","20","5521","בית כנסת - ע""ש משה מרזוק",,"1","53404765","0","0",161986.97722700000,583077.79689400003,"2017",2018-04
"53967625","0","223","20","5501",מקווה - הארז,,"2","53367742","0","0",178778.93002699999,612968.73509400000,"0",
"53968792","0","223","20","5521",בית כנסת - יחזקאל,Yehezkel Synagogue,"1","53149537","0","0",183334.09362699999,657527.75799399999,"0",
"53969399","0","223","20","5521",בית כנסת - ויזניץ טוניס,,"1","53198278","0","0",246336.93562700000,763933.05419399997,"0",
"53969406","0","223","20","5523",מסגד,Mosque,"1","51670382","0","0",211116.64772700000,633231.05809399998,"2014",2015-07
"53969407","0","223","20","5521",בית כנסת - תפארת בנים,Tif'eret Banim Synagogue,"1","51810523","0","0",206514.22482700000,749793.80299400003,"2014",2015-07
"53968687","0","223","20","5525",כנסיה,Church,"1","65054950","0","0",221758.05592700001,631017.53749400005,"0",
"53970384","0","223","20","5521",בית כנסת - נצח דוד,,"1","53322663","0","0",219378.17352700001,635742.71299399994,"0",
"53970397","0","223","20","5521",בית כנסת - חסידי ברסלב,,"1","53336577","0","0",222151.80742699999,631287.95849400002,"0",
"54015340","0","223","20","5501",מקווה - רמת אשכול,,"1","53430867","0","0",221717.35652700000,634309.21019400004,"0",
"53969708","0","223","20","5521",בית כנסת - מגן אברהם,Magen Avraham Synagogue,"1","52441490","0","0",166331.20932699999,634135.61299399997,"0",
"53969709","0","223","20","5501",מקווה - רמת אשכול,,"1","52491052","0","0",161529.57112700000,619750.86069400003,"0",
"54015242","0","223","20","5521",בית כנסת,Synagogue,"1","52437649","0","0",222406.00802700000,638026.50169399998,"0",
"53968834","0","223","20","5521",בית כנסת - בית אהרון וישראל,,"1","52437065","0","0",220328.70732700001,633957.41299400001,"0",
"53969444","0","223","20","5521",בית כנסת,Synagogue,"1","52870065","0","0",162035.00082700001,599178.72159400000,"0",
"53970416","0","223","20","5521",בית כנסת - המרכזי הספרדי,,"1","51766385","0","0",207748.88372700001,759610.37049400003,"0",
"53970419","0","223","20","5501",מקווה - טו,,"1","52534507","0","0",164892.84042699999,631412.19769399997,"0",
"53969836","0","223","20","5521","בית כנסת - הרמב""ם",HaRambam Synagogue,"1","52649685","0","0",196682.76332699999,628662.36989400000,"2018",2018-04
"53969843","0","223","20","5521",בית כנסת - פני דוד,,"1","52401500","0","0",183277.60032699999,640745.84289400000,"0",
"54015216","0","223","20","5521",בית כנסת - כתר תורה,Keter Tora Synagogue,"1","52464074","0","0",219598.71672699999,629143.84069400001,"0",
"53969845","0","223","20","5521",בית כנסת - לב המושבה,,"1","53309080","0","0",182194.23802700001,648419.29769399995,"0",
"54015217","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","53395349","0","0",153871.39102700001,595788.31969399995,"0",
"53969979","0","223","20","5523",מסגד,Mosque,"1","53323841","0","0",221811.66622700001,635719.79819400003,"0",
"53969982","0","223","20","5521",בית כנסת - עטרת זקנים,,"1","53160131","0","0",175959.14262699999,642190.69539400004,"0",
"53969983","0","223","20","5521",בית כנסת - שערי שמים,Sha'are Shamayim Synagogue,"2","52408174","0","0",220379.68502700000,629967.41109399998,"0",
