id,lat,long,from,to,raw_text
207,32.81136,34.98527,2020-03-10 9:15:00,2020-03-10 9:30:00,"תצפית ברח' יפה נוף, ליד גני הבהאיים, חיפה."
208,32.080337,34.817537,2020-03-10 9:30:00,2020-03-10 10:30:00,"בית קפה- מאפייה ברחוב קריניצי 23, רמת גן"
209,31.9036971,34.9946079,2020-03-10 9:30:00,2020-03-10 11:00:00,בית כנסת חושן רח' בדולח 12 מודיעין1
210,32.084932,34.835226,2020-03-10 9:30:00,2020-03-10 10:00:00,מקווה רחוב רבינה 16 בבני ברק
211,32.0760735,34.8385763,2020-03-10 9:30:00,2020-03-10 22:30:00,בית כנסת ויזניץ בני ברק  ברחוב תורת חיים
212,32.7896944,35.0406276,2020-03-10 10:00:00,2020-03-10 12:00:00,לייזר טאג חיפה
213,32.0760735,34.8385763,2020-03-10 10:10:00,2020-03-10 11:00:00,בית כנסת ויזניץ בני ברק  ברחוב תורת חיים
214,31.8035901,35.1032978,2020-03-10 10:15:00,2020-03-10 11:15:00,"בית הכנסת ""דרכי אבותינו"" מניין נשים רחוב גורדון 1 קריית יערים"
215,31.8035901,35.1032978,2020-03-10 10:15:00,2020-03-10 11:15:00,"בית הכנסת ""דרכי אבותינו"" מניין נשים רחוב גורדון 1 קריית יערים"
216,31.8035901,35.1032978,2020-03-10 10:15:00,2020-03-10 11:15:00,"בית הכנסת ""דרכי אבותינו"" מניין נשים רחוב גורדון 1 קריית יערים"
217,31.8035901,35.1032978,2020-03-10 10:15:00,2020-03-10 11:15:00,"בית הכנסת ""דרכי אבותינו"" מניין נשים רחוב גורדון 1 קריית יערים"
218,31.85117,34.83453,2020-03-10 10:30:00,2020-03-10 11:30:00,"נתיב השיירות 4, מזכרת בתיה, ישראל"
219,31.9918874,34.7599644,2020-03-10 10:30:00,2020-03-10 12:30:00,"ידיעות אחרונות ברחוב נוח מוזס ,1 ראשון לציון"
220,32.70215,35.29739,2020-03-10 10:30:00,2020-03-10 12:00:00,"כנסית הבשורה, נצרת"
221,32.0380084,34.8859587,2020-03-10 11:00:00,2020-03-10 12:00:00,גן שעשועים ברח' הרצל ביהוד
222,31.6641306,34.5656529,2020-03-10 11:00:00,2020-03-10 11:30:00,סופר פארם מרכז גירון בן גוריון 21 אשקלון
223,31.44100122,35.02951532,2020-03-10 11:00:00,2020-03-10 12:00:00,בית הכנסת המרכזי בעתניאל
224,32.6747312,35.2214472,2020-03-10 11:00:00,2020-03-10 11:45:00,"קפה קפה, קיבוץ יפעת"
225,32.075502,34.795572,2020-03-10 11:30:00,2020-03-10 13:00:00,"""מחסני חשמל"" ברחוב יגאל אלון 127, תל אביב"
226,31.853529,34.841284,2020-03-10 11:45:00,2020-03-10 12:00:00,"""אמפי פארק יצחקי"" מזכרת בתיה"
227,32.3112272,34.9365342,2020-03-10 11:50:00,2020-03-10 12:25:00,סופר מגה בעיר מנחם בגין 44 כפר יונה
228,32.6902017,35.19647346,2020-03-10 12:00:00,2020-03-10 13:00:00,"מרכז מזון, נהלל"
229,32.0746645,34.8374671,2020-03-10 12:00:00,2020-03-10 12:30:00,"סעודת פורים, רחוב דמשק אליעזר, בני ברק"
230,32.0338,34.88566,2020-03-10 12:00:00,2020-03-10 13:00:00,"בית כנסת ""בית אל"" יהוד"
231,32.702059,35.295353,2020-03-10 12:00:00,2020-03-10 13:00:00,א. צהריים מסעדת מערות הבית החדש בנצרת.
232,31.90359,34.99476,2020-03-10 12:45:00,2020-03-10 13:00:00,בית כנסת החושן במודיעין
233,32.702059,35.295353,2020-03-10 13:00:00,2020-03-10 13:40:00,ביקור בבית הספר הבפטיסטי כולל אולם הכנסיה
234,32.086409,34.800454,2020-03-10 13:30:00,2020-03-10 14:30:00,"""ארקפה"" ברחוב מנחם בגין בגין 11, רמת גן"
235,31.42207,34.59937,2020-03-10 14:00:00,2020-03-10 20:00:00,מרפאת מכבי דנט בנתיבות
236,32.03161,34.88474,2020-03-10 14:00:00,2020-03-10 14:30:00,"רח' גורדון 13, יהוד"
237,32.74703,35.33844,2020-03-10 14:00:00,2020-03-10 14:40:00,כנסיה החתונה קתולית (פרנסיסקנים)בכפר כנא.
238,32.49797315,34.890499,2020-03-10 14:00:00,2020-03-10 19:00:00,"אולם האירועים ""כוכב הים"" בקיסריה, קיבוץ שדות ים"
239,32.4837,34.889488,2020-03-10 14:00:00,2020-03-10 18:15:00,"כוכב הים, קיסריה"
240,32.0883393,34.8376993,2020-03-10 14:00:00,2020-03-10 19:00:00,"אולם שמחות ""קרן החסד"", רחוב הושע 20, בני בר"
241,31.0599323,35.0203137,2020-03-10 14:00:00,2020-03-10 15:00:00,"חנות ""בנא משקאות"" בקניון פרץ סנטר בדימונה"
242,32.0094169,34.7707651,2020-03-10 14:00:00,2020-03-10 14:45:00,"אוהל קריאת מגילה, פנחס לבון 13 חולון"
243,32.74703,35.33844,2020-03-10 14:40:00,2020-03-10 15:00:00,ביקור בחנות מזכרות של אנוואר בלאן(באמצע המדרגות לכיוון החניה של האוטובוסים לכנסיה הקתולית בכפר כנא)
244,32.4837,34.889488,2020-03-10 15:00:00,2020-03-10 18:30:00,"אולם אירועים ""כוכב הים"" בקיבוץ שדות ים"
245,32.0760735,34.8385763,2020-03-10 15:00:00,2020-03-10 17:30:00,בית כנסת ויזניץ בני ברק  ברחוב תורת חיים
246,32.01225,34.77985,2020-03-10 15:30:00,2020-03-10 16:00:00,"סופרפארם קניון חולון, גולדה מאיר 7"
247,32.68627,35.39249,2020-03-10 15:50:00,2020-03-10 17:00:00,ביקור בכנסיית ההתגלות בהר תבור
248,32.67711977,35.23878551,2020-03-10 16:00:00,2020-03-10 21:00:00,"מועדון נוער ""אור ישראלי"" מגדל העמק"
249,32.67711977,35.23878551,2020-03-10 16:00:00,2020-03-10 21:00:00,"מועדון נוער ""אור ישראלי"" מגדל העמק"
250,32.0122745,34.7788102,2020-03-10 16:15:00,2020-03-10 17:30:00,"קפה ג'ו קניון חולון, גולדה מאיר 7"
251,31.72199524,35.22415041,2020-03-10 17:00:00,2020-03-10 19:30:00,"בית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים"
252,32.0729959,34.8360332,2020-03-10 17:00:00,2020-03-10 18:00:00,"סעודת פורים, רחוב טל חיים 8, בני ברק"
253,31.889031,34.963474,2020-03-10 17:00:00,2020-03-10 19:30:00,"קולנוע הוט, ישפרו סנטר, מודיעין"
254,31.751716,35.187333,2020-03-10 17:30:00,2020-03-10 20:30:00,קניון מלחה בירושלים
255,31.7798848,35.2213363,2020-03-10 17:30:00,2020-03-10 18:30:00,"בית כנסת ""אוהבי ירושלים"", רחוב שמעון בן שטח, ירושלים"
256,31.7798848,35.2213363,2020-03-10 17:30:00,2020-03-10 18:30:00,"בית כנסת ""אוהבי ירושלים"", רחוב שמעון בן שטח, ירושלים"
257,31.7544062,35.2183522,2020-03-10 17:30:00,2020-03-10 19:15:00,"בית הכנסת 'אמונה שלמה', הרב אשריאל בוזגלו, ירושלים"
258,31.2509308,34.771183,2020-03-10 17:30:00,2020-03-10 18:00:00,סופר פארם גראנד קניון באר שבע שדרות דוד טוביהו 125 באר שבע
259,31.2501188,34.7731837,2020-03-10 17:30:00,2020-03-10 18:30:00,בית קפה ארומה גראנד קניון באר שבע  שדרות דוד טוביהו 125 באר שבע
260,31.7856547,35.2250446,2020-03-10 18:00:00,2020-03-10 18:15:00,"ישיבת ""תולדות אהרון"", ירושלים"
261,32.78781,35.54271,2020-03-10 18:00:00,2020-03-10 19:00:00,קבלת חדרים בלובי מלון קיסר טבריה
262,31.75593,35.16587,2020-03-10 18:00:00,2020-03-10 19:00:00,"קריאת מגילה באולם של המתנ""ס הקהילתי בשכונת קריית מנחם בירושלים"
263,32.0855614,34.83628423,2020-03-10 18:00:00,2020-03-10 20:00:00,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק"
264,32.0855614,34.83628423,2020-03-10 18:00:00,2020-03-10 20:00:00,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק"
265,31.7947828,35.2189392,2020-03-10 18:30:00,2020-03-10 19:00:00,בית הכנסת 'אור הצפון' ירושלים
266,31.8209791,35.1916284,2020-03-10 18:45:00,2020-03-10 20:30:00,"בית הכנסת ""פאר יוסף דעעש"", רחוב מירסקי 7, רמות, ירושלים"
267,31.76501696,35.20426862,2020-03-10 19:00:00,2020-03-10 21:00:00,"בית הכנסת 'קהילת צעירים' חיב""ה ברחוב שמעוני בירושלים"
268,32.78781,35.54271,2020-03-10 19:00:00,2020-03-10 20:30:00,ארוחת ערב במלון קיסר בטבריה
269,32.03546,34.88104,2020-03-10 19:00:00,2020-03-10 19:30:00,"בית כנסת ""אור אבנר"" יהוד"
270,32.0795894,34.7815209,2020-03-10 19:00:00,2020-03-10 19:30:00,"שווארמה דבוש, כיכר רבין תל אביב"
271,31.76524957,35.20365172,2020-03-10 19:00:00,2020-03-10 21:00:00,"בית הכנסת 'קהילת צעירים' חיב""ה ברחוב שמעוני בירושלים"
272,32.0793413,34.8388897,2020-03-10 19:30:00,2020-03-11 0:00:00,"בית הכנסת המרכזי ""חסידי ויז'ניץ'"", רחוב שלמה המלך 18, בני ברק"
273,32.202419,34.824995,2020-03-10 19:30:00,2020-03-10 21:30:00,"מסעדת לירי לאונג', רשפון"
274,32.7604815,34.9736717,2020-03-10 20:00:00,2020-03-10 23:59:00,"בית חב""ד טירת הכרמל"
275,31.946725,34.800998,2020-03-10 20:00:00,2020-03-10 23:00:00,"אולם אירועים ""גן הוורדים"", רח' הרצל 150 בראשל""צ"
276,31.946725,34.800998,2020-03-10 20:00:00,2020-03-10 23:00:00,"אולם אירועים ""גן הוורדים"", רח' הרצל 150 בראשל""צ"
277,32.305107,34.8431989,2020-03-10 20:00:00,2020-03-10 21:00:00,"מסעדת נישי, שד' בן-עמי 113 בנתניה"
278,32.053082,34.755714,2020-03-10 20:20:00,2020-03-10 21:45:00,"מסעדת אונזה, רחוב רבי חנינא 3 ,תל אביב"
279,32.0642807,34.774554,2020-03-10 20:30:00,2020-03-10 22:00:00,"שדרות רוטשילד 45, תל אביב"
280,31.68029,35.16417,2020-03-10 20:30:00,2020-03-10 20:45:00,בית הכנסת המרכזי בשכונת תמר באפרת
281,32.1891072,34.8107172,2020-03-10 20:45:00,2020-03-10 22:30:00,"בית קפה ""נוף ים"", רחוב הפרסה 7, הרצליה"
282,31.7644001,35.207718,2020-03-10 21:00:00,2020-03-10 23:59:00,"בית הפלמ""ח' ברח' הפלמ""ח 53 בירושלים"
283,31.7845498,35.2170403,2020-03-10 21:00:00,2020-03-10 23:59:00,"""בית נבון"" רחוב  הנביאים 54 ירושלים"
284,31.94244,34.87561,2020-03-10 21:00:00,2020-03-10 22:00:00,"בית כנסת חבד המרכזי, רח' צמח צדק, לוד"
285,31.76448205,35.20755913,2020-03-10 21:00:00,2020-03-10 1:00:00,"בית הפלמ""ח' ברח' הפלמ""ח 53 בירושלים"
286,31.8195152,35.2533911,2020-03-10 21:00:00,2020-03-10 21:40:00,"בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים"
287,32.052237,34.757469,2020-03-11 22:00:00,2020-03-11 22:30:00,"מסעדת כאנפה, רחוב עולי ציון 24"
288,32.0981,34.774401,2020-03-11 22:00:00,2020-03-11 23:00:00,"האנגר 11, נמל תל אביב"
289,31.2447522,34.8125661,2020-03-11 22:30:00,2020-03-11 23:00:00,מסעדת BBB מרכז ביג חיל הנדסה 1  באר שבע
290,31.2222292,34.802295,2020-03-11 23:30:00,2020-03-11 2:15:00,מסיבת פורים במועדון פורום באר שבע
291,32.0360309,34.7627074,2020-03-11 0:00:00,2020-03-11 23:59:00,בית חולים וולפסון
292,31.7720994,35.2126628,2020-03-11 0:00:00,2020-03-11 23:59:00,מרפאת מטודלה של קופת חולים כללית ירושלים
293,32.6773627,35.2521039,2020-03-10 5:00:00,2020-03-10 7:00:00,בית כנסת ברסלב מגדל העמק
294,32.2604828,34.8941075,2020-03-11 19:00:00,2020-03-11 1:00:00,"מסעדת JEMS בקניון דרורים, לב השרון גלבוע"
295,32.971981,35.494212,2020-03-10 1:00:00,2020-03-10 23:59:00,"ישיבת חב""ד הגדולה, צפת"
296,32.7604815,34.9736717,2020-03-10 0:00:00,2020-03-10 1:00:00,"בית חב""ד טירת הכרמל"
297,31.7522435,35.2089085,2020-03-11 0:00:00,2020-03-11 1:30:00,מועדון האומן בירושלים
298,32.601246,35.295659,2020-03-11 0:00:00,2020-03-11 0:30:00,"אולמי אצולת העמק, עפולה"
299,32.0859852,34.8355715,2020-03-10 9:00:00,2020-03-10 10:30:00,"בית הכנסת ""איצקוביץ"", רח' הרב שך 4, בני ברק"
300,31.7361748,35.1989584,2020-03-10 13:00:00,2020-03-10 13:30:00,"בית הכנסת ""בית ישראל"", רח' אריה בן אליעזר 82, ירושלים"
301,32.6739629,35.2424411,2020-03-10 1:00:00,2020-03-10 5:00:00,"בית כנסת הרשב""י מגדל העמק"
302,32.6778114,35.2417497,2020-03-10 18:30:00,2020-03-10 20:00:00,בית כנסת יוצאי לוב מגדל העמק
303,32.441735,34.905877,2020-03-10 19:30:00,2020-03-10 21:00:00,בקאנטרי קלאס בחדרה ברח' פרנק 17
304,31.249581,35.082868,2020-03-11 8:00:00,2020-03-11 13:00:00,"קופת חולים כללית, כסיפה א'"
305,32.06828267,34.78767527,2020-03-10 18:50:00,2020-03-10 21:45:00,"רחוב המסגר 72, תל אביב"
306,31.9912267,34.8496545,2020-03-11 0:02:00,2020-03-11 23:58:00,"אולמי ריבקין, רחוב הרבי מלובאוויטש 3, כפר חב""ד"
307,32.04953,34.95075,2020-03-11 5:45:00,2020-03-11 6:20:00,"בית כנסת ""משכנות נריה"", אלעד"
308,32.053904,34.9597296,2020-03-11 19:30:00,2020-03-11 20:00:00,"בית כנסת ""מאור שרגא"", אלעד"
309,32.0859852,34.8355715,2020-03-10 9:00:00,2020-03-10 10:30:00,"בית הכנסת ""איצקוביץ"" , רח' הרב שך 4 , בני ברק"
310,31.7361748,35.1989584,2020-03-11 13:00:00,2020-03-11 13:30:00,"בית הכנסת ""בית ישראל"", רח' אריה בן אליעזר 82, ירושלים"
311,32.84267028,35.06890348,2020-03-11 0:02:00,2020-03-11 23:58:00,"חנות לבגדי נשים ""לילוש"" בקרית ים - שד' ירושלים 51"
312,32.1955935,34.8845583,2020-03-11 13:40:00,2020-03-11 14:00:00,"התדהר 14, רעננה, 43665"
313,31.82655824,35.24374202,2020-03-10 19:40:00,2020-03-10 23:00:00,"מועדון פייס לנוער, רח' סיירת דוכיפת פסגת זאב"
314,32.09025742,34.82065432,2020-03-11 3:00:00,2020-03-11 21:00:00,"תחנת ז'בוטינסקי פינת קריניצי ר""ג"
315,32.093136,34.86673,2020-03-11 3:00:00,2020-03-11 21:00:00,"תחנת הקניון הגדול פ""ת"
316,32.093136,34.86673,2020-03-11 3:00:00,2020-03-11 21:00:00,"תחנת הקניון הגדול פ""ת"
317,32.09074,34.821915,2020-03-11 3:00:00,2020-03-11 21:00:00,"תחנת בן גוריון פינת ז'בוטינסקי ר""ג"
318,32.0980854,34.7743963,2020-03-11 0:30:00,2020-03-11 4:30:00,"מסיבה ב""האנגר 11"" רח' יורדי הסירה 1, ת""א"
319,31.2391033,34.7927131,2020-03-11 1:00:00,2020-03-11 3:30:00,ברקה בבאר שבע
320,32.03719,34.89205,2020-03-11 5:00:00,2020-03-11 7:00:00,"בית כנסת ""אור לשבים"" יהוד"
321,31.81956671,35.25329785,2020-03-10 5:15:00,2020-03-10 7:00:00,"בית כנסת ""אוהלי יוסף ושרה"", רחוב יצחק טוניק, ירושלים"
322,31.72199828,35.22414684,2020-03-11 5:15:00,2020-03-11 7:30:00,"ית הכנסת 'תפארת ציון ושרה', הרב מנהר 20, הר חומה, ירושלים"
323,32.08452,34.83942,2020-03-11 6:15:00,2020-03-11 8:15:00,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק"
324,32.08452,34.83942,2020-03-11 6:15:00,2020-03-11 8:15:00,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק"
325,31.9035949,34.9947624,2020-03-10 6:30:00,2020-03-10 7:00:00,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין"
326,32.0633386,34.7629035,2020-03-11 6:30:00,2020-03-11 12:30:00,"קופ""ח מכבי רח' המרד 27, ת""א"
327,32.005532,34.8854112,2020-03-11 7:00:00,2020-03-11 10:00:00,נתבג
328,31.7622943,35.1877552,2020-03-11 7:15:00,2020-03-11 9:00:00,"בית מדרש עטרת ישראל הישן, רחוב קאסוטו 20, ירושלים"
329,31.7622943,35.1877552,2020-03-11 7:15:00,2020-03-11 9:00:00,קאסוטו 20 בית וגן ירושלים
330,31.8195152,35.2533911,2020-03-10 7:15:00,2020-03-10 9:00:00,"בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים"
331,31.75388,35.16567,2020-03-11 7:30:00,2020-03-11 8:45:00,"בית הכנסת ""שירת גנים"" סביון 9 ירושלים"
332,31.8195177,35.25345074,2020-03-10 7:30:00,2020-03-10 9:00:00,"בית כנסת ""אוהלי יוסף ושרה"", רחוב יצחק טוניק, ירושלים"
333,31.8195152,35.2533911,2020-03-10 7:30:00,2020-03-10 9:00:00,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים
334,32.342406,34.912319,2020-03-10 8:00:00,2020-03-10 9:30:00,מכללת רופין
335,31.653589,35.149934,2020-03-10 8:00:00,2020-03-10 8:40:00,"בית הכנסת 'תפילה למשה ואליהו' (המרוקאי), רחוב בית הבחירה, אפרת"
336,32.6037908,35.2940938,2020-03-11 8:15:00,2020-03-11 15:00:00,בנק יהב עפולה
337,31.90358553,34.99476079,2020-03-11 8:15:00,2020-03-11 9:00:00,"בית כנסת ""אבני חושן"" רח' בדולח 12 מודיעין"
338,32.03166707,34.88712866,2020-03-12 8:20:00,2020-03-12 9:30:00,"בית כנסת ברסלב, רחוב סעדיה יהוד"
339,31.7947828,35.2189392,2020-03-11 8:20:00,2020-03-11 9:20:00,בית הכנסת 'אור הצפון' ירושלים
340,32.0666557,34.770356,2020-03-11 8:30:00,2020-03-11 9:30:00,"קפה נורדאו ת""א רחוב נחלת בנימין 27"
341,31.9915199,34.8498459,2020-03-11 8:30:00,2020-03-11 9:30:00,"בית כנסת ""בית מנחם"" כפר חב''ד"
342,31.8209791,35.1916284,2020-03-10 8:30:00,2020-03-10 12:30:00,"בית הכנסת ""פאר יוסף דעעש"", רחוב מירסקי 7, רמות, ירושלים"
343,31.8031406,35.1000709,2020-03-10 8:30:00,2020-03-10 10:30:00,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)"
